Id,UserId,Name,Date,Class,TagBased
11009995,15354,Nice Answer,8/15/14 7:55,3,FALSE
11156948,15354,Necromancer,9/1/14 12:01,2,FALSE
15801632,15354,Popular Question,9/30/15 7:03,3,FALSE
15983600,15354,Popular Question,10/15/15 14:45,3,FALSE
15984677,15354,Nice Answer,10/15/15 16:05,3,FALSE
16149119,15354,Nice Answer,10/29/15 14:16,3,FALSE
21375202,15354,Necromancer,12/8/16 4:27,2,FALSE
21526981,15354,Guru,12/21/16 10:08,2,FALSE
26682041,15354,Nice Answer,1/22/18 13:35,3,FALSE
26684426,15354,Enlightened,1/22/18 16:50,2,FALSE
26906002,15354,Good Question,2/9/18 13:17,2,FALSE
112692,17055,Teacher,9/18/08 3:07,3,FALSE
129686,17055,Editor,9/25/08 5:57,3,FALSE
135278,17055,Supporter,9/30/08 0:47,3,FALSE
135838,17055,Organizer,9/30/08 9:32,3,FALSE
477751,17055,Necromancer,9/30/09 0:12,2,FALSE
480594,17055,Scholar,10/2/09 0:12,3,FALSE
802016,17055,Student,5/9/10 8:17,3,FALSE
5636656,17055,Good Answer,2/26/13 17:23,2,FALSE
5825175,17055,Nice Question,3/13/13 22:03,3,FALSE
113437,17453,Autobiographer,9/18/08 9:47,3,FALSE
120001,17453,Teacher,9/21/08 7:27,3,FALSE
120742,17453,Supporter,9/22/08 0:17,3,FALSE
120806,17453,Student,9/22/08 1:47,3,FALSE
123158,17453,Critic,9/23/08 8:27,3,FALSE
138279,17453,Scholar,10/2/08 3:22,3,FALSE
138381,17453,Self-Learner,10/2/08 6:17,3,FALSE
163042,17453,Editor,10/31/08 7:52,3,FALSE
169786,17453,Nice Answer,11/10/08 18:32,3,FALSE
170098,17453,Nice Answer,11/11/08 3:37,3,FALSE
170844,17453,Good Answer,11/12/08 0:52,2,FALSE
173861,17453,Nice Answer,11/17/08 1:27,3,FALSE
180806,17453,Commentator,11/27/08 4:32,3,FALSE
270614,17453,Popular Question,3/28/09 3:02,3,FALSE
331182,17453,Nice Question,6/3/09 21:02,3,FALSE
333289,17453,Popular Question,6/5/09 14:22,3,FALSE
359734,17453,Popular Question,6/26/09 20:12,3,FALSE
364505,17453,Good Answer,7/1/09 16:47,2,FALSE
405415,17453,Nice Question,8/5/09 14:27,3,FALSE
409823,17453,Notable Question,8/9/09 4:07,2,FALSE
464766,17453,Yearling,9/19/09 0:02,2,FALSE
572238,17453,Popular Question,12/8/09 18:52,3,FALSE
714649,17453,Notable Question,3/15/10 16:47,2,FALSE
5686878,17453,Popular Question,3/3/13 19:18,3,FALSE
10633426,17453,Nice Answer,7/6/14 15:16,3,FALSE
15669845,17453,Yearling,9/18/15 9:38,2,FALSE
15812095,17453,Popular Question,9/30/15 21:45,3,FALSE
119099,19563,Teacher,9/20/08 9:42,3,FALSE
119736,19563,Supporter,9/20/08 22:32,3,FALSE
122548,19563,Editor,9/22/08 21:37,3,FALSE
141088,19563,Nice Answer,10/4/08 21:07,3,FALSE
154772,19563,Critic,10/21/08 11:07,3,FALSE
200259,19563,Commentator,12/31/08 9:57,3,FALSE
207839,19563,Nice Answer,1/10/09 20:02,3,FALSE
211799,19563,Enlightened,1/15/09 19:02,2,FALSE
226452,19563,Nice Answer,2/4/09 0:12,3,FALSE
226454,19563,Enlightened,2/4/09 0:12,2,FALSE
236137,19563,Nice Answer,2/15/09 10:37,3,FALSE
242921,19563,Nice Answer,2/23/09 6:37,3,FALSE
245669,19563,Nice Answer,2/25/09 22:57,3,FALSE
245671,19563,Enlightened,2/25/09 22:57,2,FALSE
271208,19563,Nice Answer,3/29/09 10:29,3,FALSE
271209,19563,Enlightened,3/29/09 10:29,2,FALSE
282323,19563,Nice Answer,4/12/09 14:07,3,FALSE
282324,19563,Enlightened,4/12/09 14:07,2,FALSE
298218,19563,Nice Answer,4/30/09 23:07,3,FALSE
308629,19563,Nice Answer,5/12/09 4:22,3,FALSE
318407,19563,Good Answer,5/21/09 11:02,2,FALSE
344775,19563,Nice Answer,6/14/09 14:02,3,FALSE
359496,19563,Enthusiast,6/26/09 16:42,2,FALSE
361483,19563,Nice Answer,6/29/09 10:32,3,FALSE
365691,19563,Nice Answer,7/2/09 16:17,3,FALSE
365915,19563,Good Answer,7/2/09 19:52,2,FALSE
367559,19563,Nice Answer,7/4/09 18:52,3,FALSE
370069,19563,Cleanup,7/7/09 12:07,3,FALSE
370233,19563,Nice Answer,7/7/09 14:07,3,FALSE
370791,19563,Nice Answer,7/7/09 21:37,3,FALSE
384980,19563,c++,7/20/09 5:47,2,TRUE
385802,19563,Nice Answer,7/20/09 20:57,3,FALSE
385804,19563,Enlightened,7/20/09 20:57,2,FALSE
397161,19563,Organizer,7/29/09 17:57,3,FALSE
397838,19563,Nice Answer,7/30/09 5:47,3,FALSE
401493,19563,Nice Answer,8/2/09 20:47,3,FALSE
404477,19563,Nice Answer,8/4/09 22:27,3,FALSE
408790,19563,Nice Answer,8/7/09 20:12,3,FALSE
410227,19563,Nice Answer,8/9/09 21:02,3,FALSE
410755,19563,Nice Answer,8/10/09 9:42,3,FALSE
411514,19563,Nice Answer,8/10/09 20:17,3,FALSE
411516,19563,Enlightened,8/10/09 20:17,2,FALSE
413922,19563,Nice Answer,8/12/09 13:02,3,FALSE
414431,19563,Nice Answer,8/12/09 19:07,3,FALSE
415274,19563,Nice Answer,8/13/09 10:47,3,FALSE
439024,19563,Nice Answer,8/30/09 23:07,3,FALSE
443391,19563,Nice Answer,9/3/09 9:52,3,FALSE
444704,19563,Fanatic,9/4/09 4:53,1,FALSE
457476,19563,Nice Answer,9/15/09 19:57,3,FALSE
457478,19563,Enlightened,9/15/09 19:57,2,FALSE
463624,19563,Good Answer,9/18/09 4:07,2,FALSE
466539,19563,Yearling,9/21/09 0:02,2,FALSE
472773,19563,Nice Answer,9/25/09 9:47,3,FALSE
472899,19563,Nice Answer,9/25/09 12:07,3,FALSE
474844,19563,Nice Answer,9/27/09 22:27,3,FALSE
480772,19563,Nice Answer,10/2/09 6:27,3,FALSE
480773,19563,Enlightened,10/2/09 6:27,2,FALSE
480992,19563,Nice Answer,10/2/09 10:57,3,FALSE
482056,19563,Nice Answer,10/3/09 7:57,3,FALSE
482140,19563,Nice Answer,10/3/09 10:47,3,FALSE
485156,19563,Nice Answer,10/6/09 12:17,3,FALSE
485184,19563,Good Answer,10/6/09 12:37,2,FALSE
488814,19563,Nice Answer,10/8/09 22:02,3,FALSE
489372,19563,Nice Answer,10/9/09 10:27,3,FALSE
494829,19563,git,10/13/09 20:46,2,TRUE
499058,19563,Nice Answer,10/17/09 13:17,3,FALSE
499344,19563,Nice Answer,10/17/09 21:22,3,FALSE
502107,19563,Nice Answer,10/20/09 12:17,3,FALSE
507397,19563,Nice Answer,10/23/09 22:37,3,FALSE
509060,19563,Nice Answer,10/26/09 2:47,3,FALSE
512276,19563,c++,10/28/09 8:00,1,TRUE
516736,19563,Nice Answer,10/31/09 17:07,3,FALSE
516737,19563,Enlightened,10/31/09 17:07,2,FALSE
517280,19563,Disciplined,11/1/09 11:27,3,FALSE
518632,19563,Nice Answer,11/2/09 17:22,3,FALSE
521485,19563,Nice Answer,11/4/09 13:32,3,FALSE
525581,19563,Guru,11/6/09 19:07,2,FALSE
527223,19563,Citizen Patrol,11/8/09 13:12,3,FALSE
536876,19563,Nice Answer,11/14/09 23:57,3,FALSE
537051,19563,Nice Answer,11/15/09 4:42,3,FALSE
537069,19563,Enlightened,11/15/09 5:27,2,FALSE
540286,19563,Nice Answer,11/17/09 15:27,3,FALSE
541881,19563,Nice Answer,11/18/09 14:07,3,FALSE
544161,19563,Nice Answer,11/19/09 20:27,3,FALSE
546083,19563,Good Answer,11/20/09 23:07,2,FALSE
547429,19563,Nice Answer,11/22/09 14:22,3,FALSE
547552,19563,Nice Answer,11/22/09 17:32,3,FALSE
549306,19563,Nice Answer,11/23/09 23:32,3,FALSE
553600,19563,Nice Answer,11/26/09 16:37,3,FALSE
554529,19563,Nice Answer,11/27/09 12:57,3,FALSE
555871,19563,Nice Answer,11/29/09 0:22,3,FALSE
563221,19563,Enlightened,12/4/09 5:07,2,FALSE
568896,19563,Mortarboard,12/6/09 22:58,3,FALSE
570244,19563,Nice Answer,12/7/09 15:42,3,FALSE
570643,19563,Populist,12/7/09 19:52,1,FALSE
570816,19563,Good Answer,12/7/09 21:57,2,FALSE
573433,19563,Civic Duty,12/9/09 13:42,2,FALSE
582998,19563,Nice Answer,12/16/09 9:57,3,FALSE
584258,19563,Nice Answer,12/17/09 0:47,3,FALSE
587933,19563,Nice Answer,12/19/09 20:17,3,FALSE
592309,19563,Nice Answer,12/23/09 10:57,3,FALSE
592534,19563,Nice Answer,12/23/09 14:27,3,FALSE
619030,19563,Guru,1/14/10 2:57,2,FALSE
622443,19563,Nice Answer,1/16/10 1:02,3,FALSE
622489,19563,Enlightened,1/16/10 1:57,2,FALSE
624691,19563,Nice Answer,1/18/10 5:52,3,FALSE
634209,19563,Nice Answer,1/23/10 14:32,3,FALSE
635996,19563,Nice Answer,1/25/10 5:32,3,FALSE
636002,19563,Nice Answer,1/25/10 5:37,3,FALSE
651805,19563,Good Answer,2/3/10 17:52,2,FALSE
656031,19563,Nice Answer,2/5/10 20:47,3,FALSE
682130,19563,c,2/16/10 12:02,2,TRUE
683528,19563,Nice Answer,2/24/10 1:37,3,FALSE
688888,19563,Nice Answer,2/26/10 21:02,3,FALSE
696447,19563,Nice Answer,3/3/10 22:07,3,FALSE
696824,19563,Necromancer,3/4/10 3:37,2,FALSE
709426,19563,Nice Answer,3/11/10 20:07,3,FALSE
721673,19563,Nice Answer,3/19/10 11:27,3,FALSE
722091,19563,Guru,3/19/10 15:27,2,FALSE
724824,19563,Nice Answer,3/22/10 0:07,3,FALSE
726845,19563,Nice Answer,3/23/10 6:27,3,FALSE
727798,19563,Nice Answer,3/23/10 17:22,3,FALSE
729218,19563,Nice Answer,3/24/10 13:02,3,FALSE
729794,19563,Epic,3/24/10 17:42,2,FALSE
735982,19563,Nice Answer,3/29/10 4:27,3,FALSE
741494,19563,Necromancer,4/1/10 1:42,2,FALSE
747661,19563,Good Answer,4/6/10 2:32,2,FALSE
754646,19563,Nice Answer,4/9/10 21:17,3,FALSE
771246,19563,Nice Answer,4/20/10 18:07,3,FALSE
776593,19563,Nice Answer,4/23/10 13:27,3,FALSE
778594,19563,Nice Answer,4/24/10 22:17,3,FALSE
788750,19563,Nice Answer,4/30/10 18:32,3,FALSE
789071,19563,Enlightened,4/30/10 23:37,2,FALSE
789346,19563,Good Answer,5/1/10 6:02,2,FALSE
791048,19563,Good Answer,5/3/10 0:27,2,FALSE
796748,19563,Nice Answer,5/5/10 22:17,3,FALSE
796758,19563,Nice Answer,5/5/10 22:27,3,FALSE
798029,19563,Nice Answer,5/6/10 15:17,3,FALSE
806907,19563,Nice Answer,5/12/10 2:57,3,FALSE
808010,19563,Nice Answer,5/12/10 16:22,3,FALSE
825599,19563,Nice Answer,5/22/10 15:22,3,FALSE
825786,19563,Enlightened,5/22/10 19:32,2,FALSE
838992,19563,Nice Answer,5/30/10 21:17,3,FALSE
839007,19563,Enlightened,5/30/10 21:32,2,FALSE
839920,19563,Nice Answer,5/31/10 12:37,3,FALSE
859984,19563,Nice Answer,6/11/10 11:27,3,FALSE
859987,19563,Enlightened,6/11/10 11:28,2,FALSE
864688,19563,Nice Answer,6/14/10 18:32,3,FALSE
874185,19563,Nice Answer,6/19/10 16:37,3,FALSE
882223,19563,Nice Answer,6/24/10 8:12,3,FALSE
919095,19563,Nice Answer,7/10/10 7:20,3,FALSE
5590612,19563,Nice Answer,2/21/13 21:59,3,FALSE
5623457,19563,Caucus,2/25/13 21:07,3,FALSE
5624478,19563,Good Answer,2/25/13 22:12,2,FALSE
5642544,19563,Nice Answer,2/27/13 6:23,3,FALSE
5651583,19563,Good Answer,2/27/13 20:59,2,FALSE
5665532,19563,Guru,3/1/13 0:41,2,FALSE
5681419,19563,Nice Answer,3/2/13 20:36,3,FALSE
5688017,19563,Good Answer,3/3/13 23:08,2,FALSE
5727591,19563,Nice Answer,3/6/13 2:31,3,FALSE
5730718,19563,Nice Answer,3/6/13 8:46,3,FALSE
5730839,19563,Enlightened,3/6/13 8:51,2,FALSE
5740268,19563,Nice Answer,3/6/13 20:07,3,FALSE
5793695,19563,Nice Answer,3/11/13 15:06,3,FALSE
5820874,19563,Great Answer,3/13/13 15:18,1,FALSE
5845996,19563,Nice Answer,3/15/13 17:45,3,FALSE
5868372,19563,Nice Answer,3/18/13 18:07,3,FALSE
5921241,19563,Good Answer,3/23/13 17:16,2,FALSE
5947397,19563,Good Answer,3/26/13 16:40,2,FALSE
5954621,19563,Good Answer,3/27/13 10:41,2,FALSE
5960959,19563,Good Answer,3/27/13 21:11,2,FALSE
5968867,19563,Nice Answer,3/28/13 14:12,3,FALSE
5970143,19563,Guru,3/28/13 16:07,2,FALSE
5983139,19563,Nice Answer,3/29/13 21:59,3,FALSE
5987819,19563,Great Answer,3/30/13 18:18,1,FALSE
6016187,19563,branch,4/3/13 3:03,3,TRUE
6019258,19563,Nice Answer,4/3/13 10:09,3,FALSE
6032350,19563,Good Answer,4/4/13 12:16,2,FALSE
6037666,19563,Nice Answer,4/4/13 20:52,3,FALSE
6040286,19563,Good Answer,4/5/13 5:27,2,FALSE
6046463,19563,Guru,4/5/13 16:49,2,FALSE
6053397,19563,Nice Answer,4/6/13 16:26,3,FALSE
6053636,19563,Enlightened,4/6/13 17:11,2,FALSE
6114342,19563,Nice Answer,4/12/13 15:50,3,FALSE
6115882,19563,Nice Answer,4/12/13 19:05,3,FALSE
6116085,19563,Enlightened,4/12/13 19:30,2,FALSE
6165031,19563,Nice Answer,4/18/13 7:42,3,FALSE
6183166,19563,Good Answer,4/19/13 19:49,2,FALSE
6191012,19563,Nice Answer,4/21/13 5:55,3,FALSE
6212056,19563,Good Answer,4/23/13 13:23,2,FALSE
6262610,19563,Nice Answer,4/29/13 6:01,3,FALSE
10607672,19563,Nice Answer,7/3/14 5:11,3,FALSE
10616042,19563,Good Answer,7/3/14 19:58,2,FALSE
10662209,19563,Guru,7/9/14 10:21,2,FALSE
10678349,19563,Guru,7/10/14 15:35,2,FALSE
10708780,19563,Good Answer,7/14/14 15:03,2,FALSE
10717567,19563,Good Answer,7/15/14 10:54,2,FALSE
10722462,19563,Good Answer,7/15/14 18:29,2,FALSE
10723691,19563,Nice Answer,7/15/14 20:39,3,FALSE
10724246,19563,Nice Answer,7/15/14 21:46,3,FALSE
10724259,19563,Enlightened,7/15/14 21:46,2,FALSE
10753310,19563,Guru,7/18/14 12:20,2,FALSE
10759426,19563,Nice Answer,7/19/14 3:59,3,FALSE
10818901,19563,Nice Answer,7/25/14 9:47,3,FALSE
10824387,19563,Nice Answer,7/25/14 19:58,3,FALSE
10845762,19563,Nice Answer,7/28/14 23:01,3,FALSE
10887514,19563,Nice Answer,8/1/14 17:51,3,FALSE
10895063,19563,Good Answer,8/2/14 23:49,2,FALSE
10905649,19563,Guru,8/4/14 14:19,2,FALSE
10916728,19563,Guru,8/5/14 14:41,2,FALSE
10986668,19563,Guru,8/13/14 3:27,2,FALSE
10990039,19563,Nice Answer,8/13/14 10:47,3,FALSE
11004760,19563,Nice Answer,8/14/14 16:31,3,FALSE
11172929,19563,g++,9/3/14 3:05,3,TRUE
11174700,19563,Guru,9/3/14 7:58,2,FALSE
11179596,19563,Good Answer,9/3/14 15:41,2,FALSE
11196953,19563,Good Answer,9/5/14 8:03,2,FALSE
15687732,19563,Yearling,9/20/15 9:53,2,FALSE
15704251,19563,Good Answer,9/21/15 20:47,2,FALSE
15709958,19563,Enlightened,9/22/15 9:28,2,FALSE
15791962,19563,Guru,9/29/15 12:57,2,FALSE
15872312,19563,Great Answer,10/6/15 14:25,1,FALSE
15994268,19563,Good Answer,10/16/15 11:12,2,FALSE
16067974,19563,Good Answer,10/22/15 18:14,2,FALSE
16106509,19563,Nice Answer,10/26/15 15:44,3,FALSE
16117162,19563,Nice Answer,10/27/15 10:54,3,FALSE
16160122,19563,Nice Answer,10/30/15 11:10,3,FALSE
16171052,19563,Good Answer,10/31/15 12:47,2,FALSE
21268503,19563,Nice Answer,11/29/16 15:35,3,FALSE
21375434,19563,Good Answer,12/8/16 4:57,2,FALSE
21390622,19563,Good Answer,12/9/16 7:26,2,FALSE
21445552,19563,Nice Answer,12/14/16 8:28,3,FALSE
21446240,19563,Good Answer,12/14/16 9:29,2,FALSE
21522488,19563,Good Answer,12/21/16 1:23,2,FALSE
21600621,19563,Good Answer,12/28/16 23:40,2,FALSE
21647910,19563,Nice Answer,1/3/17 12:08,3,FALSE
21752149,19563,Nice Answer,1/12/17 0:02,3,FALSE
21752506,19563,Nice Answer,1/12/17 0:45,3,FALSE
21752590,19563,Enlightened,1/12/17 0:55,2,FALSE
26442466,19563,Good Answer,1/4/18 8:47,2,FALSE
26518965,19563,Nice Answer,1/9/18 20:39,3,FALSE
26601338,19563,Guru,1/15/18 23:39,2,FALSE
26632222,19563,Custodian,1/17/18 23:53,3,FALSE
26700253,19563,Nice Answer,1/23/18 19:34,3,FALSE
26763884,19563,Great Answer,1/29/18 8:40,1,FALSE
26785757,19563,Guru,1/30/18 19:58,2,FALSE
26800995,19563,Great Answer,1/31/18 22:02,1,FALSE
121191,20315,Autobiographer,9/22/08 9:22,3,FALSE
128127,20315,Teacher,9/24/08 10:52,3,FALSE
131534,20315,Student,9/26/08 10:17,3,FALSE
206189,20315,Supporter,1/8/09 17:02,3,FALSE
214979,20315,Scholar,1/20/09 13:42,3,FALSE
219463,20315,Commentator,1/26/09 16:47,3,FALSE
223152,20315,Critic,1/30/09 16:57,3,FALSE
463710,20315,Popular Question,9/18/09 6:47,3,FALSE
469415,20315,Yearling,9/23/09 0:02,2,FALSE
493622,20315,Editor,10/13/09 14:37,3,FALSE
496884,20315,Organizer,10/15/09 16:07,3,FALSE
543798,20315,Nice Answer,11/19/09 16:42,3,FALSE
548754,20315,Nice Answer,11/23/09 16:22,3,FALSE
10651436,20315,Revival,7/8/14 11:29,3,FALSE
15710239,20315,Yearling,9/22/15 9:45,2,FALSE
15886537,20315,Enlightened,10/7/15 14:43,2,FALSE
15902523,20315,Custodian,10/8/15 15:57,3,FALSE
26549661,20315,Census,1/11/18 13:21,2,FALSE
26824961,20315,Famous Question,2/2/18 17:08,1,FALSE
130094,21593,Editor,9/25/08 12:52,3,FALSE
131895,21593,Teacher,9/26/08 14:22,3,FALSE
131896,21593,Student,9/26/08 14:22,3,FALSE
135854,21593,Organizer,9/30/08 9:32,3,FALSE
136076,21593,Supporter,9/30/08 13:22,3,FALSE
150824,21593,Self-Learner,10/16/08 13:22,3,FALSE
207920,21593,Scholar,1/10/09 23:12,3,FALSE
579100,21593,Taxonomist,12/13/09 19:02,2,FALSE
15763389,21593,Yearling,9/26/15 14:45,2,FALSE
15974540,21593,Curious,10/14/15 23:34,3,FALSE
21588407,21593,Popular Question,12/27/16 21:56,3,FALSE
138653,24468,Teacher,10/2/08 12:12,3,FALSE
139544,24468,Supporter,10/3/08 0:27,3,FALSE
142669,24468,Critic,10/6/08 23:32,3,FALSE
142684,24468,Editor,10/6/08 23:47,3,FALSE
144286,24468,Nice Answer,10/8/08 14:22,3,FALSE
169511,24468,Scholar,11/10/08 9:52,3,FALSE
172833,24468,Commentator,11/14/08 17:37,3,FALSE
174067,24468,Nice Answer,11/17/08 12:27,3,FALSE
317153,24468,Good Answer,5/20/09 12:07,2,FALSE
418608,24468,Civic Duty,8/16/09 13:12,2,FALSE
431894,24468,Good Answer,8/25/09 3:17,2,FALSE
481875,24468,Yearling,10/3/09 0:03,2,FALSE
545207,24468,Organizer,11/20/09 12:37,3,FALSE
555612,24468,Student,11/28/09 19:12,3,FALSE
556463,24468,Nice Answer,11/29/09 21:57,3,FALSE
573268,24468,Mortarboard,12/9/09 11:02,3,FALSE
578666,24468,Nice Answer,12/13/09 4:22,3,FALSE
579976,24468,Nice Answer,12/14/09 13:17,3,FALSE
581401,24468,Citizen Patrol,12/15/09 10:47,3,FALSE
584898,24468,Good Answer,12/17/09 13:02,2,FALSE
635283,24468,Nice Answer,1/24/10 16:27,3,FALSE
657695,24468,Necromancer,2/7/10 9:52,2,FALSE
736664,24468,Self-Learner,3/29/10 14:02,3,FALSE
786302,24468,Popular Question,4/29/10 12:12,3,FALSE
792169,24468,Nice Answer,5/3/10 17:37,3,FALSE
825424,24468,Necromancer,5/22/10 11:37,2,FALSE
5769895,24468,Nice Question,3/9/13 0:29,3,FALSE
6184702,24468,Nice Answer,4/20/13 0:59,3,FALSE
10523110,24468,Curious,7/2/14 16:05,3,FALSE
15831614,24468,Yearling,10/2/15 11:56,2,FALSE
21349540,24468,Popular Question,12/6/16 10:15,3,FALSE
21559097,24468,Vox Populi,12/23/16 22:50,3,FALSE
21583276,24468,Custodian,12/27/16 11:42,3,FALSE
21661844,24468,Guru,1/4/17 13:10,2,FALSE
21788226,24468,ruby,1/15/17 4:05,2,TRUE
21825233,24468,Peer Pressure,1/18/17 7:28,3,FALSE
191121,25847,Student,12/14/08 14:37,3,FALSE
202639,25847,Supporter,1/4/09 20:37,3,FALSE
203244,25847,Scholar,1/5/09 16:52,3,FALSE
212143,25847,Editor,1/16/09 3:32,3,FALSE
212154,25847,Autobiographer,1/16/09 3:42,3,FALSE
214262,25847,Organizer,1/19/09 16:52,3,FALSE
215936,25847,Teacher,1/21/09 14:12,3,FALSE
215986,25847,Critic,1/21/09 15:17,3,FALSE
215990,25847,Commentator,1/21/09 15:22,3,FALSE
245223,25847,Civic Duty,2/25/09 15:37,2,FALSE
250372,25847,Citizen Patrol,3/3/09 21:32,3,FALSE
252431,25847,Peer Pressure,3/5/09 22:07,3,FALSE
301317,25847,Nice Question,5/4/09 19:12,3,FALSE
317128,25847,Self-Learner,5/20/09 11:37,3,FALSE
328637,25847,Necromancer,6/1/09 17:22,2,FALSE
348385,25847,Cleanup,6/17/09 17:02,3,FALSE
350125,25847,Popular Question,6/18/09 21:02,3,FALSE
367270,25847,Popular Question,7/4/09 4:22,3,FALSE
379938,25847,Tumbleweed,7/15/09 15:07,3,FALSE
487441,25847,Yearling,10/8/09 0:02,2,FALSE
502220,25847,Enthusiast,10/20/09 13:37,2,FALSE
506245,25847,Nice Question,10/23/09 4:42,3,FALSE
524941,25847,Popular Question,11/6/09 11:47,3,FALSE
621891,25847,Notable Question,1/15/10 17:22,2,FALSE
672086,25847,Nice Question,2/16/10 20:32,3,FALSE
710935,25847,Notable Question,3/12/10 16:57,2,FALSE
724339,25847,Notable Question,3/21/10 15:07,2,FALSE
728675,25847,Popular Question,3/24/10 5:37,3,FALSE
730985,25847,Nice Answer,3/25/10 10:42,3,FALSE
732676,25847,Popular Question,3/26/10 8:37,3,FALSE
762253,25847,Good Question,4/14/10 23:07,2,FALSE
775066,25847,Nice Question,4/22/10 16:42,3,FALSE
5622213,25847,Caucus,2/25/13 20:12,3,FALSE
5834164,25847,Popular Question,3/14/13 16:44,3,FALSE
5843082,25847,Notable Question,3/15/13 12:45,2,FALSE
5893101,25847,Popular Question,3/20/13 18:55,3,FALSE
10523124,25847,Curious,7/2/14 16:05,3,FALSE
10578565,25847,Inquisitive,7/2/14 17:44,2,FALSE
10771802,25847,Popular Question,7/21/14 8:54,3,FALSE
10994222,25847,Notable Question,8/13/14 17:17,2,FALSE
11023397,25847,Good Question,8/17/14 12:23,2,FALSE
11135798,25847,Popular Question,8/29/14 8:19,3,FALSE
11138695,25847,Popular Question,8/29/14 13:59,3,FALSE
15784311,25847,Announcer,9/28/15 21:37,3,FALSE
15887122,25847,Yearling,10/7/15 15:19,2,FALSE
15940650,25847,Popular Question,10/12/15 13:54,3,FALSE
16081063,25847,Notable Question,10/23/15 17:43,2,FALSE
16275830,25847,Caucus,11/9/15 20:11,3,FALSE
26584151,25847,Announcer,1/14/18 13:13,3,FALSE
229282,26192,Student,2/6/09 19:27,3,FALSE
229376,26192,Editor,2/6/09 21:12,3,FALSE
229406,26192,Scholar,2/6/09 21:42,3,FALSE
229453,26192,Teacher,2/6/09 22:52,3,FALSE
233388,26192,Supporter,2/11/09 22:42,3,FALSE
279549,26192,Critic,4/11/09 17:18,3,FALSE
488952,26192,Yearling,10/9/09 0:02,2,FALSE
591615,26192,Self-Learner,12/22/09 21:27,3,FALSE
623344,26192,Commentator,1/16/10 22:37,3,FALSE
805850,26192,Organizer,5/11/10 15:12,3,FALSE
5653683,26192,Popular Question,2/28/13 2:00,3,FALSE
5775680,26192,Notable Question,3/9/13 17:14,2,FALSE
5934631,26192,Nice Answer,3/25/13 14:22,3,FALSE
5935053,26192,Enlightened,3/25/13 15:02,2,FALSE
6040895,26192,Famous Question,4/5/13 7:07,1,FALSE
6183503,26192,Civic Duty,4/19/13 20:34,2,FALSE
6201955,26192,Famous Question,4/22/13 14:57,1,FALSE
15902424,26192,Yearling,10/8/15 15:52,2,FALSE
151979,29152,Student,10/18/08 11:16,3,FALSE
152251,29152,Scholar,10/18/08 11:16,3,FALSE
162094,29152,Supporter,10/30/08 1:47,3,FALSE
162097,29152,Teacher,10/30/08 1:57,3,FALSE
5662664,29152,Notable Question,2/28/13 18:55,2,FALSE
5665388,29152,Popular Question,3/1/13 0:11,3,FALSE
5965753,29152,Self-Learner,3/28/13 8:56,3,FALSE
6133433,29152,Popular Question,4/15/13 12:14,3,FALSE
10792797,29152,Nice Question,7/23/14 4:16,3,FALSE
10861574,29152,Necromancer,7/30/14 11:47,2,FALSE
15722638,29152,Good Question,9/23/15 7:23,2,FALSE
16009069,29152,Yearling,10/18/15 1:25,2,FALSE
26575395,29152,Census,1/13/18 8:41,2,FALSE
167487,29407,Student,11/6/08 19:57,3,FALSE
177983,29407,Teacher,11/22/08 20:12,3,FALSE
178012,29407,Scholar,11/22/08 21:57,3,FALSE
179601,29407,Supporter,11/25/08 16:32,3,FALSE
181424,29407,Editor,11/28/08 8:37,3,FALSE
181926,29407,Autobiographer,11/29/08 13:37,3,FALSE
191929,29407,Critic,12/15/08 22:07,3,FALSE
191955,29407,Organizer,12/15/08 22:52,3,FALSE
195849,29407,Commentator,12/22/08 12:32,3,FALSE
235842,29407,Nice Answer,2/14/09 17:07,3,FALSE
254035,29407,Citizen Patrol,3/8/09 13:37,3,FALSE
288153,29407,Nice Answer,4/20/09 0:42,3,FALSE
326807,29407,Nice Answer,5/29/09 23:17,3,FALSE
326808,29407,Enlightened,5/29/09 23:17,2,FALSE
333378,29407,Popular Question,6/5/09 15:32,3,FALSE
358677,29407,Enthusiast,6/26/09 6:47,2,FALSE
358778,29407,Nice Answer,6/26/09 7:57,3,FALSE
396560,29407,Peer Pressure,7/29/09 9:52,3,FALSE
414228,29407,Popular Question,8/12/09 16:32,3,FALSE
436117,29407,Popular Question,8/27/09 20:02,3,FALSE
440470,29407,Popular Question,9/1/09 5:37,3,FALSE
441389,29407,Nice Answer,9/1/09 20:57,3,FALSE
450501,29407,Tumbleweed,9/9/09 15:07,3,FALSE
482839,29407,c#,9/18/09 7:23,2,TRUE
501494,29407,Yearling,10/20/09 0:02,2,FALSE
516616,29407,Nice Answer,10/31/09 12:57,3,FALSE
525088,29407,Nice Answer,11/6/09 13:32,3,FALSE
528122,29407,Popular Question,11/9/09 9:27,3,FALSE
530142,29407,Nice Answer,11/10/09 14:17,3,FALSE
530243,29407,Enlightened,11/10/09 15:07,2,FALSE
542279,29407,Nice Answer,11/18/09 18:32,3,FALSE
542307,29407,Enlightened,11/18/09 18:47,2,FALSE
545747,29407,Nice Answer,11/20/09 18:32,3,FALSE
550536,29407,Nice Answer,11/24/09 18:12,3,FALSE
552194,29407,Nice Answer,11/25/09 17:42,3,FALSE
567025,29407,Mortarboard,12/6/09 22:58,3,FALSE
